AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;DC_A;HH_A;DC_UTP;HH_UTP;DC_PDIR;HH_PDIR;DC_DIR;HH_DIR;DC_OES;HH_OES;DC_OF;HH_OF;DC_JUTP;HH_JUTP;DC_IG;HH_IG;DC_OR;HH_OR;DC_DIR_SOST;HH_DIR_SOST;DC_TP_SOST;HH_TP_SOST;DC_SUP_SOST;HH_SUP_SOST;DC_SUBDIR;HH_SUBDIR;DC_PROF_ENC;HH_PROF_ENC;DC_EDUC_TRAD;HH_EDUC_TRAD;DC_TOT;HH_TOT
2021;131;7;COLEGIO ESCASCE;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;19;561;1;42;0;0;1;42;1;44;0;0;0;0;1;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;729
2021;132;5;COLEGIO BAJO MOLLE;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;59;2330;0;0;1;44;1;44;2;88;0;0;2;88;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;2638
2021;133;3;COLEGIO ADVENTISTA DE IQUIQUE;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;38;1468;0;0;0;0;1;44;1;38;0;0;2;88;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;44;1726
2021;134;1;LICEO ATENEA;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;22;648;1;33;0;0;1;44;2;61;0;0;1;44;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;29;918
2021;136;8;J.  I.  CAPULLITO;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;1;5;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;220
2021;138;4;COLEGIO HERMANOS CARRERA;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;139;2;JARDIN INFANTIL CONEJITO;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;1;5;150;0;0;0;0;1;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;190
2021;143;0;LICEO TRINITY COLLEGE;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;144;9;COLEGIO IQUIQUE YOUNG SCHOOL;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;16;539;0;0;0;0;1;30;0;0;0;0;1;44;1;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;651
2021;145;7;HISPANO BRITANICO;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;147;3;COLEGIO DON BOSCO;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;148;1;IQUIQUE ENGLISH COLLEGE;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;150;3;LICEO AMERICAN COLLEGE;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;151;1;CINDERELLA S SCHOOL;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;154;6;ESCUELA BASICA FRONTERIZA;1;TPCA;14;1404;HUARA;11;IQUIQUE;2;1;1;1;10;317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;1;44;0;0;12;405
2021;156;2;ESCUELA PISAGUA;1;TPCA;14;1404;HUARA;11;IQUIQUE;2;1;1;1;7;271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;8;315
2021;158;9;ESCUELA CHIAPA;1;TPCA;14;1404;HUARA;11;IQUIQUE;2;1;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;1;6;3;56
2021;159;7;ESCUELA JAINA;1;TPCA;14;1404;HUARA;11;IQUIQUE;2;1;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;1;5;3;55
2021;160;0;ESCUELA PACHICA;1;TPCA;14;1404;HUARA;11;IQUIQUE;2;1;1;1;8;270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;1;22;10;336
2021;161;9;LICEO DE HUARA;1;TPCA;14;1404;HUARA;11;IQUIQUE;2;1;1;1;29;1152;0;0;1;44;1;44;2;88;0;0;1;44;1;44;0;0;0;0;1;9;0;0;0;0;0;0;1;40;37;1465
2021;162;7;ESCUELA SIBAYA;1;TPCA;14;1404;HUARA;11;IQUIQUE;2;1;1;1;8;264;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;308
2021;165;1;ESCUELA CHUSMIZA;1;TPCA;14;1404;HUARA;11;IQUIQUE;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;1;6;2;50
2021;167;8;ESCUELA CAMINA;1;TPCA;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;1;13;380;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;424
2021;168;6;ESCUELA CUISAMA;1;TPCA;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;1;2;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;3;77
2021;169;4;ESCUELA QUISTAGAMA;1;TPCA;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;1;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;3;51
2021;170;8;ESCUELA NAMA;1;TPCA;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;2;48
2021;171;6;ESCUELA APAMILCA;1;TPCA;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;1;2;7;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;51
2021;172;4;ESCUELA CHAPIQUILTA;1;TPCA;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;1;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;3;52
2021;173;2;ESCUELA MOQUELLA;1;TPCA;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;1;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;3;51
2021;174;0;ESCUELA FRANCIA;1;TPCA;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;1;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;3;51
2021;175;9;ESCUELA YALA YALA;1;TPCA;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;1;2;6;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;50
2021;177;5;ESCUELA BASICA CARIQUIMA;1;TPCA;14;1403;COLCHANE;11;IQUIQUE;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;1;44
2021;178;3;LICEO TECNICO PROFESIONAL COLCHANE;1;TPCA;14;1403;COLCHANE;11;IQUIQUE;2;1;1;1;21;830;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;874
2021;179;1;ESCUELA BASICA MAUQUE;1;TPCA;14;1403;COLCHANE;11;IQUIQUE;2;1;1;1;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;2;74
2021;184;8;ESCUELA BASICA ESCAPINA;1;TPCA;14;1403;COLCHANE;11;IQUIQUE;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;185;6;ESCUELA BASICA PISIGA-CHOQUE;1;TPCA;14;1403;COLCHANE;11;IQUIQUE;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;1;44
2021;186;4;ESCUELA BASICA ENQUELGA;1;TPCA;14;1403;COLCHANE;11;IQUIQUE;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;1;44
2021;187;2;ESCUELA VERTIENTE DEL SABER;1;TPCA;14;1405;PICA;11;IQUIQUE;2;1;1;1;19;737;0;0;0;0;1;44;6;235;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1104
2021;188;0;ESC. MATILLA DE NUEVA EXTREMADURA;1;TPCA;14;1405;PICA;11;IQUIQUE;2;1;1;1;19;696;0;0;0;0;1;44;5;220;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;1004
2021;191;0;LIC. ALCDE.SERGIO GONZALEZ GUTIERREZ;1;TPCA;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;1;47;2017;7;308;0;0;1;44;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;2457
2021;192;9;ESCUELA BASICA MAMINA;1;TPCA;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;1;8;294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;1;44;0;0;10;382
2021;193;7;ESCUELA BASICA POZO ALMONTE;1;TPCA;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;1;30;1252;0;0;0;0;1;44;4;176;2;88;2;88;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;1692
2021;195;3;ESCUELA BASICA LA TIRANA;1;TPCA;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;1;13;556;1;44;0;0;1;44;3;132;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;864
2021;196;1;ESCUELA BASICA HUATACONDO;1;TPCA;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;2;52
2021;198;8;ESCUELA BASICA LA HUAYCA;1;TPCA;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;1;10;386;0;0;0;0;1;44;2;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;518
2021;199;6;LICEO DOMINGO LATRILLE LASTAUNOU;2;ANTOF;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;36;1533;2;88;1;44;1;44;4;176;0;0;1;44;1;44;1;44;0;0;1;44;0;0;0;0;0;0;0;0;48;2061
2021;200;3;LICEO POLITECNICO DIEGO PORTALES P.;2;ANTOF;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;34;1496;2;88;1;44;1;44;2;88;0;0;0;0;0;0;1;44;0;0;0;0;0;0;1;44;0;0;0;0;42;1848
2021;201;1;ESCUELA CARLOS CONDELL DE LA HAZA;2;ANTOF;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;28;1226;6;264;0;0;1;44;1;14;0;0;1;44;0;0;1;44;0;0;0;0;0;0;1;44;0;0;0;0;39;1680
2021;203;8;ESCUELA PABLO NERUDA;2;ANTOF;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;27;1188;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;30;1320
2021;204;6;ESCUELA L.GRAL.BERNARDO O´HIGGINS R.;2;ANTOF;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;29;1245;1;44;1;44;1;44;4;172;0;0;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;38;1637
2021;205;4;ESCUELA ARTURO PRAT CHACON;2;ANTOF;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;20;831;3;132;0;0;1;42;3;128;0;0;1;44;0;0;1;44;0;0;0;0;0;0;1;44;0;0;0;0;30;1265
2021;206;2;ESCUELA ESTADOS UNIDOS DE NORTEAMERICA;2;ANTOF;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;26;1078;1;44;1;44;1;44;2;80;0;0;1;44;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;33;1378
2021;207;0;ESC. ESPECIAL PEDRO AGUIRRE CERDA;2;ANTOF;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;15;610;0;0;0;0;1;44;1;44;0;0;1;44;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;19;786
2021;208;9;COLEGIO BICENTENARIO SAGRADA FAMILIA;2;ANTOF;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;41;1640;4;164;3;118;1;44;0;0;0;0;1;44;1;44;1;44;0;0;1;35;0;0;0;0;0;0;0;0;53;2133
2021;209;7;ESC. PARV. EL CAMELLITO;2;ANTOF;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;210;0;ESCUELA ARTURO PEREZ CANTO;2;ANTOF;23;2302;MARÍA ELENA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;37;1588;2;88;0;0;1;44;3;132;0;0;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;45;1940
2021;211;9;LICEO H.C. T.P. MARIA ELENA;2;ANTOF;23;2302;MARÍA ELENA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;18;776;1;44;0;0;1;44;1;44;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;996
2021;214;3;ESCUELA IGNACIO CARRERA PINTO;2;ANTOF;23;2302;MARÍA ELENA;21;ANTOFAGASTA - TOCOPILLA;2;1;1;1;2;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;3;100
2021;217;8;LICEO BICENTENARIO LUIS CRUZ MARTINEZ;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;50;2103;2;88;0;0;1;44;1;30;0;0;1;44;3;132;1;44;0;0;0;0;0;0;1;44;0;0;0;0;60;2529
2021;218;6;LICEO FRANCISCO DE AGUIRRE;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;30;1236;2;88;1;44;1;44;3;132;0;0;0;0;1;44;1;44;0;0;0;0;0;0;1;44;0;0;0;0;40;1676
2021;219;4;LICEO BICENTENARIO POLITECNICO CESAREO AGUIRRE GOYENECHEA;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;46;1957;1;44;1;44;1;44;3;128;0;0;1;44;1;44;1;44;0;0;1;44;0;0;1;44;0;0;0;0;57;2437
2021;220;8;LICEO MINERO AMÉRICA;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;46;1910;5;220;2;88;1;44;0;0;0;0;0;0;2;88;2;88;0;0;0;0;0;0;1;44;0;0;0;0;59;2482
2021;222;4;CENTRO EDUC.INTEGRAL DE ADULTOS C.E.I.A;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;21;854;1;44;0;0;1;44;2;88;0;0;1;44;2;88;1;44;0;0;0;0;0;0;1;44;0;0;0;0;30;1250
2021;223;2;ESCUELA CLAUDIO ARRAU;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;34;1460;3;132;1;44;1;44;0;0;0;0;2;88;0;0;1;44;0;0;0;0;0;0;1;44;0;0;1;30;44;1886
2021;224;0;ESCUELA GRECIA;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;41;1804;4;176;0;0;1;44;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;2112
2021;225;9;ESCUELA REPUBLICA DE BOLIVIA;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;29;1245;1;44;4;176;1;44;4;176;0;0;0;0;1;44;0;0;0;0;0;0;0;0;1;44;0;0;0;0;41;1773
2021;226;7;ESCUELA BASICA EMILIO SOTOMAYOR;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;44;1876;1;44;1;44;1;44;2;88;0;0;1;44;1;44;1;44;0;0;0;0;0;0;1;44;0;0;0;0;53;2272
2021;227;5;ESCUELA BASICA PRESIDENTE BALMACEDA;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;67;2845;4;176;0;0;1;44;1;44;0;0;1;44;3;132;3;132;0;0;0;0;0;0;2;88;0;0;0;0;82;3505
2021;228;3;ESCUELA BASICA VADO DE TOPATER;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;29;1262;2;88;0;0;1;44;4;157;0;0;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;38;1639
2021;229;1;ESCUELA REPUBLICA DE CHILE;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;35;1540;3;132;2;88;1;44;2;88;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;44;1936
2021;230;5;ESCUELA BASICA ANDRES BELLO;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;30;1320;0;0;0;0;1;44;0;0;0;0;1;44;1;44;1;44;0;0;0;0;0;0;1;44;0;0;0;0;35;1540
2021;231;3;ESCUELA BASICA JOHN FITZGERALD KENNEDY;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;33;1432;0;0;0;0;1;44;1;44;1;44;1;44;1;44;1;44;0;0;0;0;0;0;1;44;0;0;0;0;40;1740
2021;232;1;ESCUELA BASICA PEDRO VERGARA KELLER;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;28;1227;0;0;0;0;1;44;2;88;0;0;1;44;1;44;2;88;0;0;1;44;0;0;1;44;0;0;0;0;37;1623
2021;234;8;ESCUELA REPUBLICA DE ECUADOR;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;235;6;ESCUELA JARDIN INFANTIL EL PRINCIPITO;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;236;4;ESCUELA DE PARVULOS LAS ABEJITAS;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;11;403;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;491
2021;237;2;ESCUELA DE PARVULOS LLAMITO BLANCO;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;9;333;2;88;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;465
2021;238;0;ESCUELA DIFERENCIAL LOA;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;24;930;0;0;2;88;1;44;0;0;0;0;1;44;0;0;1;30;1;44;0;0;0;0;0;0;0;0;0;0;30;1180
2021;239;9;ESCUELA BASICA 21 DE MAYO;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;26;1144;0;0;0;0;1;44;5;220;0;0;1;44;1;44;1;44;0;0;0;0;0;0;1;44;0;0;0;0;36;1584
2021;240;2;ESCUELA BASICA REPUBLICA DE FRANCIA;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;29;1262;1;44;0;0;1;44;0;0;0;0;1;44;1;44;1;44;0;0;1;44;0;0;1;44;0;0;0;0;36;1570
2021;241;0;ESCUELA PARVULARIA LAS ARDILLAS;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;8;344;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;432
2021;243;7;ESCUELA BASICA PUKARA;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;1;1;4;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;5;147
2021;244;5;ESCUELA DE PARVULOS LOS ENANITOS;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;9;343;0;0;0;0;1;44;2;88;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;519
2021;245;3;ESCUELA DE PARVULOS PAPELUCHO;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;6;211;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;299
2021;246;1;ESCUELA BASICA SENORA DE LA CANDELARIA;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;1;1;3;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;4;144
2021;248;8;ESCUELA BASICA SAN JOSE;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;1;1;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;3;57
2021;249;6;ESCUELA BASICA SAN ANDRES;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;251;8;ESCUELA BASICA SAN SANTIAGO;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;252;6;ESCUELA BASICA SAN FRANCISCO;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;1;1;11;484;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;528
2021;253;4;COLEGIO ADVENTISTA DE CALAMA;2;ANTOF;22;2201;CALAMA;22;EL LOA;3;2;0;1;43;1716;0;0;0;0;1;44;3;116;0;0;2;88;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;51;2052
2021;254;2;FUNDACION EDUCACIONAL COLEGIO NUESTRA SEÑORA DE AYQUINA;2;ANTOF;22;2201;CALAMA;22;EL LOA;3;2;0;1;39;1542;0;0;6;256;1;44;1;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;1884
2021;255;0;COLEGIO EJERCITO DE SALVACION;2;ANTOF;22;2201;CALAMA;22;EL LOA;3;2;0;1;48;1790;0;0;3;132;1;44;0;0;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;53;2010
2021;256;9;INSTITUTO OBISPO SILVA LEZAETA;2;ANTOF;22;2201;CALAMA;22;EL LOA;3;2;0;1;67;2776;1;44;9;396;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;3260
2021;257;7;COLEGIO CHUQUICAMATA;2;ANTOF;22;2201;CALAMA;22;EL LOA;4;3;0;1;75;2932;0;0;3;132;1;44;5;220;0;0;0;0;1;44;2;88;0;0;1;37;0;0;0;0;0;0;0;0;88;3497
2021;259;3;ESC. PARV. JESUS DE NAZARETH;2;ANTOF;22;2201;CALAMA;22;EL LOA;4;3;0;1;3;90;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;134
2021;261;5;ESCUELA DE PARRVULOS CAPITAN RAFAEL TORREBLANCA;2;ANTOF;22;2201;CALAMA;22;EL LOA;4;3;0;3;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7
2021;262;3;ESCUELA DE PARVULOS MICKEY MOUSE;2;ANTOF;22;2201;CALAMA;22;EL LOA;3;2;0;1;8;307;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;10;395
2021;265;8;ESCUELA DE PARVULOS LOS CONEJITOS;2;ANTOF;22;2201;CALAMA;22;EL LOA;1;1;0;1;4;140;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;228
2021;268;2;ESC. BASICA RURAL SAN ANTONIO DE PADUA;2;ANTOF;22;2202;OLLAGÜE;22;EL LOA;2;1;1;1;6;264;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;308
2021;269;0;ESCUELA BASICA SAN PEDRO DE ATACAMA;2;ANTOF;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;0;1;46;1986;1;30;0;0;1;44;1;44;0;0;1;44;0;0;2;88;0;0;1;44;0;0;0;0;0;0;0;0;53;2280
2021;270;4;COMPLEJO EDUCACIONAL TOCONAO;2;ANTOF;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;23;998;1;44;1;44;1;44;2;88;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;1306
2021;271;2;ESCUELA BASICA CAMAR;2;ANTOF;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;4;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;5;74
2021;273;9;ESCUELA BASICA SOLOR;2;ANTOF;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;6;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;7;138
